id,k,name,number,author,year,length,width,material,view,imglink,color_label
0,112,聖母子和聖者們 Madonna and Child with Saints,Bellini020,貝里尼 Giovanni Bellini,1510,97.2,153.7,蛋彩．木板 ,1798,https://www.ss.net.tw/img?o=QmVsbGluaTAyMC5qcGc=,"['black', 'red', 'orange', 'blue']"
0,113,一個年輕人的肖像 Portrait of a Young Man in Redc,Bellini021,貝里尼 Giovanni Bellini,1480,32,26.5,油彩．畫板 ,2116,https://www.ss.net.tw/img?o=QmVsbGluaTAyMS5qcGc=,"['black', 'red', 'orange', 'blue']"
0,114,基督賜福 Christ Blessing,Bellini022,貝里尼 Giovanni Bellini,1500,59,47,蛋彩．畫板 ,2489,https://www.ss.net.tw/img?o=QmVsbGluaTAyMi5qcGc=,"['orange', 'yellow']"
0,115,祖凡尼伊莫 Giovanni Emo,Bellini023,貝里尼 Giovanni Bellini,1475,46.9,32.6,油彩．畫板 ,1951,https://www.ss.net.tw/img?o=QmVsbGluaTAyMy5qcGc=,"['black', 'red', 'orange']"
0,116,威尼斯人畫像 Portrait of a Venetian Gentlemanc,Bellini024,貝里尼 Giovanni Bellini,1500,27.6,18,油彩．畫板 ,2067,https://www.ss.net.tw/img?o=QmVsbGluaTAyNC5qcGc=,"['black', 'red', 'orange', 'blue']"
0,117,聖母子 Madonna and Child,Bellini025,貝里尼 Giovanni Bellini,1470,54,40,蛋彩．油墨．黃金．木板 ,1770,https://www.ss.net.tw/img?o=QmVsbGluaTAyNS5qcGc=,"['black', 'red', 'orange', 'yellow', 'blue']"
0,118,聖母子和聖者們 Madonna and Child with Saints,Bellini026,貝里尼 Giovanni Bellini,1490,75.5,50.8,油彩．畫板 ,2197,https://www.ss.net.tw/img?o=QmVsbGluaTAyNi5qcGc=,"['black', 'red', 'orange']"
0,119,聖母子 Madonna and Child,Bellini027,貝里尼 Giovanni Bellini,1480,52.3,42.5,油彩．畫板 ,2230,https://www.ss.net.tw/img?o=QmVsbGluaTAyNy5qcGc=,"['black', 'gray', 'red', 'orange']"
0,120,西庇阿的生活軼事 An Episode from the Life of Publius Cornelius Scipio,Bellini028,貝里尼 Giovanni Bellini,1506,74.8,356.2,油彩．畫布 ,2165,https://www.ss.net.tw/img?o=QmVsbGluaTAyOC5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,121,聖母子 Madonna and Child in a Landscape,Bellini029,貝里尼 Giovanni Bellini,1480,71.7,52.8,油彩．畫板 ,1766,https://www.ss.net.tw/img?o=QmVsbGluaTAyOS5qcGc=,"['black', 'orange', 'yellow']"
0,122,閱讀的聖傑羅姆 Saint Jerome Reading,Bellini030,貝里尼 Giovanni Bellini,1505,47,37.5,油彩．畫板 ,1857,https://www.ss.net.tw/img?o=QmVsbGluaTAzMC5qcGc=,"['black', 'orange', 'yellow']"
0,123,喬瓦尼．莫塞尼戈總督 Doge Giovanni Mocenigo,Bellini031,貝里尼 Giovanni Bellini,1478,164.8,47.6,蛋彩．楊木 ,2761,https://www.ss.net.tw/img?o=QmVsbGluaTAzMS5qcGc=,"['black', 'orange']"
0,124,聖母子與兩聖徒 The Virgin and Child between two Saints,Bellini032,貝里尼 Giovanni Bellini,1490,77,104,油彩．畫板 ,2243,https://www.ss.net.tw/img?o=QmVsbGluaTAzMi5qcGc=,"['black', 'red', 'orange']"
0,125,聖容顯現 Transfiguration of Christ,Bellini033,貝里尼 Giovanni Bellini,1480,115,151.5,油彩、木板 ,1913,https://www.ss.net.tw/img?o=QmVsbGluaTAzMy5qcGc=,"['black', 'gray', 'red', 'orange']"
0,126,聖母和聖約翰托起已亡的基督 Dead Christ Supported by the Madonna,Bellini034,貝里尼 Giovanni Bellini,1460,86,107,油彩、木板 ,1900,https://www.ss.net.tw/img?o=QmVsbGluaTAzNC5qcGc=,"['black', 'red', 'orange']"
0,127,童年的酒神巴克斯 The Infant Bacchus,Bellini035,貝里尼 Giovanni Bellini,1505,50.1,39,油彩．畫板 ,2075,https://www.ss.net.tw/img?o=QmVsbGluaTAzNS5qcGc=,"['red', 'orange', 'yellow', 'blue']"
0,128,寶座上的聖母和聖子及聖人 San Zaccaria Altarpiece,Bellini036,貝里尼 Giovanni Bellini,1505,402,273,油彩．木板 ,2545,https://www.ss.net.tw/img?o=QmVsbGluaTAzNi5qcGc=,"['red', 'orange']"
0,129,聖母子 The Virgin and Child,Bellini037,貝里尼 Giovanni Bellini,1475,81.9,62.2,油彩．白楊木 ,2117,https://www.ss.net.tw/img?o=QmVsbGluaTAzNy5qcGc=,"['red', 'orange', 'yellow']"
0,130,聖母子 Madonna with Child,Bellini038,貝里尼 Giovanni Bellini,1465,75.5,53,油彩．畫布 ,1864,https://www.ss.net.tw/img?o=QmVsbGluaTAzOC5qcGc=,"['black', 'red', 'orange']"
0,131,聖母子與兩施主 Madonna with child and two donors,Bellini039,貝里尼 Giovanni Bellini,1460,73.5,45.5,油彩．畫布 ,1922,https://www.ss.net.tw/img?o=QmVsbGluaTAzOS5qcGc=,"['black', 'red', 'orange']"
0,132,聖約伯教堂祭壇 La Pala di San Giobbe,Bellini040,貝里尼 Giovanni Bellini,1487,471,259,油彩．畫板 ,2254,https://www.ss.net.tw/img?o=QmVsbGluaTA0MC5qcGc=,"['gray', 'orange']"
0,133,內華達山脈之中 Among the Sierra Nevada. California,Bierstadt001,比斯塔特 Albert Bierstadt,1868,183,305,油彩．畫布 ,3765,https://www.ss.net.tw/img?o=MTMzXzAxNjIxOTQ5Mjk4LmpwZw==,"['gray', 'orange']"
0,134,落磯山脈，蘭德峰 The Rocky Mountains. Lander ’s Peak,Bierstadt002,比斯塔特 Albert Bierstadt,1863,186.7,306.7,油彩．畫布 ,3229,https://www.ss.net.tw/img?o=MTM0XzAxNTcwMTk0NTcyLmpwZw==,"['black', 'white', 'orange', 'yellow']"
0,135,陸森湖 Lake Lucerne,Bierstadt003,比斯塔特 Albert Bierstadt,1858,182.9,304.8,油彩．畫布 ,1906,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDAzLmpwZw==,"['black', 'orange', 'yellow']"
0,136,山下湖 Mountain Lake,Bierstadt004,比斯塔特 Albert Bierstadt,1864,92.71,133.35,油彩．畫布 ,2458,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDA0LmpwZw==,"['red', 'orange', 'yellow']"
0,137,加利福尼亞州羅克蘭縣 Rockland County. California,Bierstadt005,比斯塔特 Albert Bierstadt,1872,48.3,67.3,油彩．紙．畫布 ,2283,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDA1LmpwZw==,"['orange', 'yellow']"
0,138,優勝美地山谷 Looking Up the Yosemite Valleyc,Bierstadt006,比斯塔特 Albert Bierstadt,1865,91.4,148.6,油彩．畫布 ,2065,https://www.ss.net.tw/img?o=MTM4XzAxNjAxMzkyOTI4LmpwZw==,"['black', 'white', 'orange', 'yellow']"
0,141,捕魚的印地安人 Indians Spear Fishing,Bierstadt009,比斯塔特 Albert Bierstadt,1862,48.9,74.3,油彩．畫布 ,1803,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDA5LmpwZw==,"['gray', 'orange']"
0,142,加拿大落磯山脈（路易斯湖） Canadian Rockies (Lake Louise),Bierstadt010,比斯塔特 Albert Bierstadt,1889,36.3,53.3,油彩．畫布 ,2083,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDEwLmpwZw==,"['black', 'gray', 'orange']"
0,143,馬特洪峰的日出 Sunrise on the Matterhorn,Bierstadt011,比斯塔特 Albert Bierstadt,1875,148.6,108.3,油彩．畫布 ,1671,https://www.ss.net.tw/img?o=MTQzXzAxNjAxMzkyOTUwLmpwZw==,"['black', 'gray']"
0,145,埃斯特斯公園.科羅拉多州懷特湖 Estes Park. Colorado. Whyte’s Lake,Bierstadt013,比斯塔特 Albert Bierstadt,1877,76.2,111.1,油彩．畫布 ,1531,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDEzLmpwZw==,"['black', 'red', 'orange']"
0,146,太浩湖 Lake Tahoe,Bierstadt014,比斯塔特 Albert Bierstadt,1868,34.9,48.3,油彩．紙板 ,1507,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDE0LmpwZw==,"['black', 'gray', 'orange']"
0,147,落磯山脈.蘭德峰 Rocky Mountains. Lander’s Peak,Bierstadt015,比斯塔特 Albert Bierstadt,1863,110.8,90.2,油彩．亞麻布 ,1612,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDE1LmpwZw==,"['gray', 'red', 'orange']"
0,148,太浩湖 In the Sierras.Lake Tahoe,Bierstadt016,比斯塔特 Albert Bierstadt,1868,33,40.6,油彩．畫布 ,1617,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDE2LmpwZw==,"['gray', 'orange', 'yellow']"
0,149,內華達山脈的早晨 Sierra Nevada Morning,Bierstadt017,比斯塔特 Albert Bierstadt,1870,198,257,油彩．畫布 ,2166,https://www.ss.net.tw/img?o=MTQ5XzAxNTQ5NjcwOTQyLmpwZw==,"['gray', 'red', 'orange', 'yellow']"
0,150,老忠實噴泉 Old Faithful,Bierstadt018,比斯塔特 Albert Bierstadt,1881,49.5,34.9,油彩．紙．畫布 ,1732,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDE4LmpwZw==,"['gray', 'orange', 'blue']"
0,152,優勝美地山谷 Valley of the Yosemite,Bierstadt020,比斯塔特 Albert Bierstadt,1864,30.16,48.89,油彩．紙板 ,1762,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDIwLmpwZw==,"['gray', 'red', 'orange']"
0,153,山景 Mountain Scene,Bierstadt021,比斯塔特 Albert Bierstadt,1880,37.5,53.3,油彩．畫布 ,1618,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDIxLmpwZw==,['gray']
0,155,最後的水牛 The Last of the Buffalo,Bierstadt023,比斯塔特 Albert Bierstadt,1888,153,245.1,油彩．畫布 ,2183,https://www.ss.net.tw/img?o=MTU1XzAxNTQ5NjcxMTY3LmpwZw==,"['red', 'orange']"
0,157,森林中的光 Light in the Forest,Bierstadt025,比斯塔特 Albert Bierstadt,1880,132,107,油彩．畫布 ,2029,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDI1LmpwZw==,"['black', 'orange', 'yellow']"
0,158,優勝美地山谷 Yosemite Valley,Bierstadt026,比斯塔特 Albert Bierstadt,1865,38.1,53.3,油彩．畫板 ,1581,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDI2LmpwZw==,"['red', 'orange', 'yellow']"
0,159,內華達湖 Lake in the Sierra Nevada,Bierstadt027,比斯塔特 Albert Bierstadt,1867,55.6,76.2,油彩．畫布 ,1518,https://www.ss.net.tw/img?o=MTU5XzAxNjIwMjcwMzg2LmpwZw==,"['gray', 'orange', 'yellow']"
0,160,太浩湖 Lake Tahoe. California,Bierstadt028,比斯塔特 Albert Bierstadt,1867,55.56,76.2,油彩．畫布 ,1568,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDI4LmpwZw==,"['gray', 'orange']"
0,161,內華達瀑布.優勝美地 Nevada Falls. Yosemite,Bierstadt029,比斯塔特 Albert Bierstadt,1872,99.1,76.2,油彩．畫布 ,1620,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDI5LmpwZw==,"['black', 'gray', 'orange', 'yellow']"
0,166,即將到來的風暴 Buffalo Trail：The Impending Storm,Bierstadt034,比斯塔特 Albert Bierstadt,1869,74.9,125.7,油彩．畫布 ,1652,https://www.ss.net.tw/img?o=MTY2XzAxNTQ5NjcxMjAwLmpwZw==,"['gray', 'orange']"
0,168,默塞德河.優勝美地山谷 Merced River. Yosemite Valley,Bierstadt036,比斯塔特 Albert Bierstadt,1866,91.4,127,油彩．畫布 ,1698,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDM2LmpwZw==,['orange']
0,169,海灣 Sea Cove,Bierstadt037,比斯塔特 Albert Bierstadt,1880,35.6,48.3,油彩．畫布 ,1506,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDM3LmpwZw==,"['gray', 'red', 'orange']"
0,170,優勝美地瀑布 Bridal Veil Falls. Yosemite,Bierstadt038,比斯塔特 Albert Bierstadt,1871,91.7,67,油彩．畫布 ,1562,https://www.ss.net.tw/img?o=MTcwXzAxNjIwMjcwNDY2LmpwZw==,"['orange', 'yellow']"
0,171,勃朗峰 Mont Blanc,Bierstadt039,比斯塔特 Albert Bierstadt,1895,55.9,76.2,油彩．畫布．紙板 ,1660,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDM5LmpwZw==,"['gray', 'white', 'orange', 'yellow']"
0,172,威斯特伐利亞的河流景觀 A River Landscape. Westphalia,Bierstadt040,比斯塔特 Albert Bierstadt,1855,109.9,149.9,油彩．畫布 ,1605,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQwLmpwZw==,"['black', 'white', 'orange', 'yellow', 'blue']"
0,173,尼亞加拉大瀑布的彩虹 Niagara Falls Rainbow. Horseshoe Falls. Niagara,Bierstadt041,比斯塔特 Albert Bierstadt,1869,42.5,56.5,油彩．畫布 ,1756,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQxLmpwZw==,"['gray', 'blue']"
0,174,印第安營地 Indian Encampment,Bierstadt042,比斯塔特 Albert Bierstadt,1854,25.4,36.8,油彩．紙板 ,2279,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQyLmpwZw==,"['gray', 'orange', 'yellow', 'blue']"
0,175,葛籣艾理斯瀑布 Glen Ellis Falls,Bierstadt043,比斯塔特 Albert Bierstadt,1869,102,77,油彩．畫布 ,1674,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQzLmpwZw==,"['black', 'red', 'orange']"
0,176,水牛小徑 The Buffalo Trail,Bierstadt044,比斯塔特 Albert Bierstadt,1867,81,122,油彩．畫布 ,1669,https://www.ss.net.tw/img?o=MTc2XzAxNTQ5NjcxMzEzLmpwZw==,"['black', 'orange', 'yellow']"
0,177,山中風景 In the Mountains,Bierstadt045,比斯塔特 Albert Bierstadt,1867,183,305,油彩．畫布 ,1559,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQ1LmpwZw==,"['gray', 'white', 'orange']"
0,178,優勝美地溪谷 El Capitan. Yosemite Valley. California,Bierstadt046,比斯塔特 Albert Bierstadt,1875,82,122,油彩．畫布 ,1960,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQ2LmpwZw==,"['black', 'white', 'orange', 'yellow', 'green']"
0,179,加州春天 California Spring,Bierstadt047,比斯塔特 Albert Bierstadt,1875,137.8,214,油彩．畫布 ,1715,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQ3LmpwZw==,"['black', 'blue']"
0,180,半圓丘.優勝美地國家公園 Half Dome .Yosemite Valley,Bierstadt048,比斯塔特 Albert Bierstadt,1866,97,142.2,油彩．畫布 ,2215,https://www.ss.net.tw/img?o=MTgwXzAxNTQ5NjcwNjg3LmpwZw==,"['gray', 'orange', 'yellow']"
0,181,內華達山脈 Sierra Nevada,Bierstadt049,比斯塔特 Albert Bierstadt,1871,209,305,油彩．畫布 ,1733,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDQ5LmpwZw==,"['gray', 'white', 'orange']"
0,182,柯克藍山 Mount Corcoran,Bierstadt050,比斯塔特 Albert Bierstadt,1877,155,245,油彩．畫布 ,2115,https://www.ss.net.tw/img?o=MTgyXzAxNjIwMjcwNTEwLmpwZw==,"['gray', 'red', 'orange']"
0,185,風河鄉村 Wind River Country,Bierstadt053,比斯塔特 Albert Bierstadt,1860,77.47,107.95,油彩．畫布 ,2127,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDUzLmpwZw==,"['red', 'orange', 'yellow']"
0,187,黃石瀑布 Yellowstone Falls,Bierstadt055,比斯塔特 Albert Bierstadt,1881,112.4,77.5,油彩．畫布 ,1701,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDU1LmpwZw==,"['gray', 'red', 'orange']"
0,190,洛磯山脈的風暴 A Storm in the Rocky Mountains.Mt Rosalie,Bierstadt058,比斯塔特 Albert Bierstadt,1866,210.8,361.3,油彩．畫布 ,2102,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDU4LmpwZw==,"['gray', 'orange', 'yellow', 'blue']"
0,191,優勝美地的鹿 Deer in a Clearing. Yosemite,Bierstadt059,比斯塔特 Albert Bierstadt,1864,50.8,69.8,油彩．畫布 ,2123,https://www.ss.net.tw/img?o=QmllcnN0YWR0MDU5LmpwZw==,"['black', 'orange', 'yellow']"
0,192,俯視優勝美地山谷 Looking Down Yosemite Valley,Bierstadt060,比斯塔特 Albert Bierstadt,1865,163.83,245.11,油彩．畫布 ,2627,https://www.ss.net.tw/img?o=MTkyXzAxNTQ5NjcxNDY4LmpwZw==,"['black', 'red', 'orange']"
0,193,老者 The Ancient of Days,Blake001,布雷克 William Blake,1794,23.3,16.8,版畫 ,2508,https://www.ss.net.tw/img?o=Qmxha2UwMDEuanBn,"['black', 'red', 'orange']"
0,194,紅色巨龍 The great red dragon and the woman clothed with the sun,Blake002,布雷克 William Blake,1800,42,34,水彩 ,2598,https://www.ss.net.tw/img?o=Qmxha2UwMDIuanBn,"['black', 'red', 'orange', 'yellow']"
0,195,古巴比倫王 Nebuchadnezzar,Blake003,布雷克 William Blake,1795,43,60.3,蛋彩．墨水．紙．水彩 ,2765,https://www.ss.net.tw/img?o=Qmxha2UwMDMuanBn,"['red', 'orange', 'yellow']"
0,196,紅色的龍和身披太陽的女人 Le grand Dragon Rouge et la Femme vetue de soleil,Blake004,布雷克 William Blake,1805,40,32.5,水彩 ,1786,https://www.ss.net.tw/img?o=Qmxha2UwMDQuanBn,"['black', 'red', 'orange', 'yellow']"
0,197,中保基督 Christ the Mediator,Blake005,布雷克 William Blake,1799,26.4,37.8,蛋彩．畫布 ,1542,https://www.ss.net.tw/img?o=Qmxha2UwMDUuanBn,"['black', 'red', 'orange']"
0,198,背負兒女的約伯與撒旦 Job’s Sons and Daughters Overwhelmed by Satan,Blake006,布雷克 William Blake,1825,50,39,鋼筆．墨水．水彩 ,1749,https://www.ss.net.tw/img?o=Qmxha2UwMDYuanBn,"['white', 'red', 'orange']"
0,199,躲避三隻猛獸的但丁 Dante Running from the Three Beasts,Blake007,布雷克 William Blake,1824,37,52.8,鋼筆．鉛筆．墨水．水彩 ,1479,https://www.ss.net.tw/img?o=Qmxha2UwMDcuanBn,"['orange', 'green']"
0,200,聖約瑟夫的死亡 The Death of Saint Joseph,Blake008,布雷克 William Blake,1803,37.6,35.4,水彩．石墨．木炭 ,1506,https://www.ss.net.tw/img?o=Qmxha2UwMDguanBn,"['gray', 'red', 'orange']"
0,201,通姦的女人 The Woman Taken in Adultery,Blake009,布雷克 William Blake,1805,35.6,36.8,水彩．石墨．鉛筆．紙 ,1922,https://www.ss.net.tw/img?o=Qmxha2UwMDkuanBn,"['red', 'orange']"
0,202,士兵為基督的服裝抽籤 The Soldiers Casting Lots for Christ’s Garments,Blake010,布雷克 William Blake,1800,42,31,鋼筆．墨水．水彩 ,1590,https://www.ss.net.tw/img?o=Qmxha2UwMTAuanBn,"['gray', 'red', 'orange']"
0,203,上帝創造亞當 Elohim Creating Adam,Blake011,布雷克 William Blake,1795,43.1,53.6,水彩．紙 ,1729,https://www.ss.net.tw/img?o=Qmxha2UwMTEuanBn,"['black', 'orange', 'yellow', 'blue']"
0,204,黑夜魔女的歡欣 The Night of Enitharmon’s Joy,Blake012,布雷克 William Blake,1795,44,58,水彩．紙 ,1464,https://www.ss.net.tw/img?o=Qmxha2UwMTIuanBn,"['black', 'orange', 'yellow']"
0,205,爭奪嬰兒的善惡天使 The Good and Evil Angels Struggling for Possession of a Child,Blake013,布雷克 William Blake,1795,43.8,58.5,水彩．紙 ,1513,https://www.ss.net.tw/img?o=Qmxha2UwMTMuanBn,"['red', 'orange']"
0,206,牛頓 Newton,Blake014,布雷克 William Blake,1795,46,60,水彩．紙 ,2172,https://www.ss.net.tw/img?o=Qmxha2UwMTQuanBn,"['black', 'red', 'orange', 'blue']"
0,207,古巴比倫王 Nebuchadnezzar,Blake015,布雷克 William Blake,1795,44.6,62,水彩．紙 ,1841,https://www.ss.net.tw/img?o=Qmxha2UwMTUuanBn,"['black', 'orange', 'blue']"
0,208,約伯的邪惡夢想 Job’s Evil Dreams,Blake016,布雷克 William Blake,1805,41,50,水彩 ,1515,https://www.ss.net.tw/img?o=Qmxha2UwMTYuanBn,"['red', 'orange']"
0,209,拉墨和倆妻子 Lamech and his Two Wives,Blake017,布雷克 William Blake,1795,43.1,60.8,水彩．紙 ,1414,https://www.ss.net.tw/img?o=Qmxha2UwMTcuanBn,"['black', 'gray', 'orange', 'yellow']"
0,210,憐憫 Pity,Blake018,布雷克 William Blake,1795,42.5,53.9,水彩．紙 ,1939,https://www.ss.net.tw/img?o=Qmxha2UwMTguanBn,"['black', 'blue']"
0,212,復活後的基督出現在使徒前 Christ Appearing to His Disciples After the Resurrection,Blake020,布雷克 William Blake,1795,43.2,57.5,水彩．紙 ,1485,https://www.ss.net.tw/img?o=Qmxha2UwMjAuanBn,"['gray', 'orange']"
0,213,撒旦為夏娃狂喜 Satan Exulting over Eve,Blake021,布雷克 William Blake,1795,43.2,53.4,水彩．紙 ,1900,https://www.ss.net.tw/img?o=Qmxha2UwMjEuanBn,"['black', 'red', 'orange']"
0,214,米諾斯 Minos,Blake022,布雷克 William Blake,1824,37.3,52.8,水彩．紙 ,2577,https://www.ss.net.tw/img?o=Qmxha2UwMjIuanBn,"['black', 'gray', 'white']"
0,215,天使與夏娃、亞當 Angel of the Divine Presence Bringing Eve to Adam,Blake023,布雷克 William Blake,1803,41.6,33.2,水彩．墨水．石墨 ,1835,https://www.ss.net.tw/img?o=Qmxha2UwMjMuanBn,['orange']
0,216,基督賜福給小孩們 Christ Blessing the Little Children,Blake024,布雷克 William Blake,1799,26,37.5,蛋彩．畫布 ,1383,https://www.ss.net.tw/img?o=Qmxha2UwMjQuanBn,"['red', 'orange', 'yellow']"
0,217,抹大拉的馬利亞在聖墓 Mary Magdalen at the Sepulchre,Blake025,布雷克 William Blake,1800,43.8,31.1,水彩．油彩．黑色墨水．紙 ,1366,https://www.ss.net.tw/img?o=Qmxha2UwMjUuanBn,"['gray', 'red', 'orange']"
0,218,摩西受戒 Moses Receiving the Law,Blake026,布雷克 William Blake,1780,66,31.1,畫筆．墨水．紙 ,1548,https://www.ss.net.tw/img?o=Qmxha2UwMjYuanBn,['orange']
0,219,褻瀆神明者 The Blasphemer,Blake027,布雷克 William Blake,1800,38.4,34,水彩．紙 ,1491,https://www.ss.net.tw/img?o=Qmxha2UwMjcuanBn,"['black', 'red', 'orange']"
0,220,聖嬰睡在十字架 The Christ Child Asleep on the Cross,Blake028,布雷克 William Blake,1799,27,38.7,畫布上蛋彩 ,1428,https://www.ss.net.tw/img?o=Qmxha2UwMjguanBn,"['black', 'orange', 'yellow']"
0,221,絕望的約伯 Job’s despair,Blake029,布雷克 William Blake,1805,22,27,鋼筆．墨水．水彩 ,1382,https://www.ss.net.tw/img?o=Qmxha2UwMjkuanBn,"['red', 'orange']"
0,222,天使的啟示 Angel of the Revelation (Book of Revelation. chapter 10),Blake030,布雷克 William Blake,1803,39.2,26,水彩．墨水．石墨 ,1436,https://www.ss.net.tw/img?o=Qmxha2UwMzAuanBn,"['red', 'orange']"
0,223,聰明與愚蠢的處女寓言 The Parable of the Wise and Foolish Virgins,Blake031,布雷克 William Blake,1799,36,33.2,水彩．鋼筆．墨水 ,1520,https://www.ss.net.tw/img?o=Qmxha2UwMzEuanBn,"['gray', 'orange']"
0,224,斯賓塞的史詩人物 The Characters in Spenser’s Faerie Queene,Blake032,布雷克 William Blake,1825,45.7,135.8,水彩．墨水．紋布 ,1546,https://www.ss.net.tw/img?o=MjI0XzAxNTUxNDUwNTM4LmpwZw==,['orange']
0,225,前往埃及途中 The Rest on the Flight into Egypt (The Repose of the Holy Family in Egypt),Blake033,布雷克 William Blake,1806,35.1,37,水彩．鋼筆．墨水 ,1366,https://www.ss.net.tw/img?o=Qmxha2UwMzMuanBn,['orange']
0,226,基督的願景 The Vision of Christ,Blake034,布雷克 William Blake,1805,39,51,鋼筆．墨水．水彩 ,1386,https://www.ss.net.tw/img?o=Qmxha2UwMzQuanBn,"['white', 'red', 'orange']"
0,227,原本面貌的撒旦 Satan in his Original Glory: ’Thou wast Perfect till Iniquity was Found in Thee`,Blake035,布雷克 William Blake,1805,42.9,33.9,水彩．紙 ,1891,https://www.ss.net.tw/img?o=Qmxha2UwMzUuanBn,"['orange', 'yellow']"
0,228,十字架受難 The Crucifixion: ’Behold Thy Mother`,Blake036,布雷克 William Blake,1805,41.3,30,水彩．紙 ,1431,https://www.ss.net.tw/img?o=Qmxha2UwMzYuanBn,"['black', 'gray']"
0,229,埋葬基督 The Entombment,Blake037,布雷克 William Blake,1805,41.7,31,水彩．紙 ,1431,https://www.ss.net.tw/img?o=Qmxha2UwMzcuanBn,"['black', 'gray', 'orange']"
0,230,幽靈 The Ghost of a Flea,Blake038,布雷克 William Blake,1819,21.4,16.2,蛋彩．紅木 ,1408,https://www.ss.net.tw/img?o=Qmxha2UwMzguanBn,"['black', 'red', 'orange']"
0,231,但丁和維吉爾穿越森林 Dante and Virgil Penetrating the Forest,Blake039,布雷克 William Blake,1824,37.1,52.7,水彩．紙 ,1811,https://www.ss.net.tw/img?o=Qmxha2UwMzkuanBn,"['gray', 'white']"
0,232,大門上方的銘文 The Inscription over the Gate,Blake040,布雷克 William Blake,1824,52.7,37.4,水彩．紙 ,1476,https://www.ss.net.tw/img?o=Qmxha2UwNDAuanBn,"['black', 'gray', 'white', 'green', 'blue']"
0,233,雅各的夢 Jacob’s Dream,Blake041,布雷克 William Blake,1805,37,29.2,鋼筆．墨水．水彩 ,2252,https://www.ss.net.tw/img?o=Qmxha2UwNDEuanBn,"['orange', 'yellow', 'blue']"
0,234,財神 Plutus,Blake042,布雷克 William Blake,1824,52.7,37.1,水彩．紙 ,1369,https://www.ss.net.tw/img?o=Qmxha2UwNDIuanBn,"['gray', 'white']"
0,235,紅色巨龍和海獸 The Great Red Dragon and the Beast from the Sea,Blake043,布雷克 William Blake,1805,40.1,35.6,鋼筆．墨水．水彩 ,2354,https://www.ss.net.tw/img?o=Qmxha2UwNDMuanBn,"['red', 'orange']"
